ProviderMasterID1,ID,Enrolled,Wrote exams,Passed,Status,Qualifications_ID,QualCode,QualName,Credits,NQF level,Qualification Type,Descriptor,Specialisation,Field,Provider_ETQA_ID
17886,23,,,,,95,,Certificate in Executive Secretarial Studies,,,,,,,122
17887,23,,,,,95,,Certificate in Executive Secretarial Studies,,,,,,,122
17888,23,,,,,95,,Certificate in Executive Secretarial Studies,,,,,,,122
17889,23,,,,,95,,Certificate in Executive Secretarial Studies,,,,,,,122
17890,23,,,,,95,,Certificate in Executive Secretarial Studies,,,,,,,122
17891,23,,,,HEQF??,18,,Advanced Certificate in Communication Photography,,,Advanced Certificate,,,,122
17892,23,,,,,270,,Higher Certificate in Office Administration,,,NQF: Higher Certificate,,,,122
17893,23,,,,,274,,Higher Certificate in Photography,,,NQF: Higher Certificate,,,,122
17894,23,,,,,270,,Higher Certificate in Office Administration,,,NQF: Higher Certificate,,,,122
17895,23,,,,,150,,Diploma in Information Technology (HEQSF Aligned 360 credits: Contact Mode),,,Diploma,,,,122
17896,23,,,,,142,,Diploma in Graphic Design (HEQSF aligned 360 credits: Contact Mode),,,Diploma,,,,122
17897,23,,,,,118,,Diploma in Business Management,,,Diploma,,,,122
17898,23,,,,,118,,Diploma in Business Management,,,Diploma,,,,122
17899,23,,,,,150,,Diploma in Information Technology (HEQSF Aligned 360 credits: Contact Mode),,,Diploma,,,,122
17900,23,,,,,109,,Diploma in 3-D Design and Digital Animation,,,Diploma,,,,122
17901,23,,,,,179,,Diploma in Print Production and Design,,,Diploma,,,,122
17902,23,,,,,135,,Diploma in Event Management,,,Diploma,,,,122
17903,23,,,,,195,,Diploma in Tourism Management,,,Diploma,,,,122
17904,23,,,,,118,,Diploma in Business Management,,,Diploma,,,,122
17905,23,,,,,63,,Bachelor of Arts in Visual Arts in Visual Communication Design,,,Bachelor,Arts in Visual Arts in Visual Communication Design,,,122
17906,23,,,,,73,,Bachelor of Commerce in Business Marketing,,,Bachelor,Commerce in Business Marketing,,,122
17907,23,,,,,39,,Bachelor of Applied Arts in 3D Animation,,,Bachelor,Applied Arts in 3D Animation,,,122
17908,23,,,,,72,,Bachelor of Commerce in Business Management,,,Bachelor,Commerce in Business Management,,,122
17909,23,,,,,72,,Bachelor of Commerce in Business Management,,,Bachelor,Commerce in Business Management,,,121
17910,23,,,,,73,,Bachelor of Commerce in Business Marketing,,,Bachelor,Commerce in Business Marketing,,,121
17911,23,,,,,118,,Diploma in Business Management,,,Diploma,,,,121
17912,24,,,,,270,,Higher Certificate in Office Administration,,,NQF: Higher Certificate,,,,136
17913,24,,,,HEQF??,23,,Advanced Certificate in Operations Management,,,Advanced Certificate,,,,136
17914,24,,,,HEQF??,22,,Advanced Certificate in Logistics Management,,,Advanced Certificate,,,,136
17915,24,,,,,176,,Diploma in Operations Management(HEQSF aligned 360 credits: Distance Mode),,,Diploma,,,,136
17916,24,,,,,180,,Diploma in Production Management,,,Diploma,,,,136
17917,24,,,,,81,,Bachelor of Science Honours in Industrial Technology and Management,,,Bachelor (Honours),,,,136
17918,25,,,,,132,,Diploma in Copywriting,,,Diploma,,,,156
17919,25,,,,,142,,Diploma in Graphic Design (HEQSF aligned 360 credits: Contact Mode),,,Diploma,,,,156
17920,25,,,,,201,,Direction (HEQSF aligned-360 credits: Contact mode),,,,,,,156
17921,25,,,,,166,,Diploma in Marketing and Advertising,,,Diploma,,,,156
17922,26,,,,,142,,Diploma in Graphic Design (HEQSF aligned 360 credits: Contact Mode),,,Diploma,,,,181
17923,26,,,,,178,,Diploma in Photography (HEQSF Aligned 360 credits: Contact Mode),,,Diploma,,,,181
17924,26,,,,,139,,Diploma in Fine Art (HEQSF Aligned 360 credits: Contact Mode),,,Diploma,,,,181
17925,26,,,,,162,,Diploma in Jewellery Design (HEQSF Aligned 360 credits: Contact Mode),,,Diploma,,,,181
17926,27,,,,,133,,Diploma in Counselling and Communication,,,Diploma,,,,250
17927,27,,,,,232,,Graduate Diploma in Counselling,,,,,,,250
17928,27,,,,,80,,Bachelor of Psychology,,,Bachelor,Psychology,,,250
17929,27,,,,,270,,Higher Certificate in Office Administration,,,NQF: Higher Certificate,,,,250
17930,27,,,,HEQF??,19,,Advanced Certificate in Counselling and Communication Skills,,,Advanced Certificate,,,,250
17931,27,,,,,479,,Postgraduate Diploma in Applied Psychology in Counselling or Coaching,,,,,,,250
17932,27,,,,,270,,Higher Certificate in Office Administration,,,NQF: Higher Certificate,,,,253
17933,27,,,,,59,,Bachelor of Arts in Live Performance,,,Bachelor,Arts in Live Performance,,,253
17934,27,,,,,47,,Bachelor of Arts (Honours) in Live Performance,,,Bachelor (Honours),,,,253
17935,27,,,,,60,,Bachelor of Arts in Motion Picture Medium,,,Bachelor,Arts in Motion Picture Medium,,,253
17936,27,,,,,48,,Bachelor of Arts (Honours) in Motion Picture Medium,,,Bachelor (Honours),,,,253
17937,27,,,,,289,,Master of Arts (Fine Arts),,,Masters,,,,253
17938,28,,,,,270,,Higher Certificate in Office Administration,,,NQF: Higher Certificate,,,,277
17939,28,,,,,270,,Higher Certificate in Office Administration,,,NQF: Higher Certificate,,,,277
17940,28,,,,,55,,Bachelor of Arts in Applied Design (HEQSF aligned-360 credits: Contact Mode),,,Bachelor,Arts in Applied Design (HEQSF aligned-360 credits: Contact Mode),,,277
17941,29,,,,,33,,Advanced Diploma in Organizational Leadership,,,Advanced Diploma,,,,910
17942,30,,,,,66,,Bachelor of Business Administration (BBA)(HEQSF Aligned 360 credits: Contact Mode),,,Bachelor,Business Administration (BBA)(HEQSF Aligned 360 credits: Contact Mode),,,328
17943,30,,,,,270,,Higher Certificate in Office Administration,,,NQF: Higher Certificate,,,,328
17944,30,,,,,483,,Postgraduate Diploma in Small Enterprise Consulting,,,,,,,328
17945,1,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,460
17946,1,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,460
17947,2,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,474
17948,2,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,474
17949,3,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,483
17950,3,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,483
17951,4,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17952,5,,,,,3308,49597 ,National Certificate: Paralegal Practice ,131 ,Level TBA: Pre-2009 was L5 ,,,,,910
17953,6,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,910
17954,6,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17955,7,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,563
17956,7,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,563
17957,7,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17958,8,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,598
17959,8,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,598
17960,8,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,599
17961,8,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,599
17962,9,,,,,3435,62289 ,Further Education and Training Certificate: Road Traffic Law Enforcement ,145 ,NQF Level 4 ,FETC,,,,910
17963,10,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,604
17964,10,,,,,3404,59989 ,National Certificate: Resolving of Crime ,120 ,Level TBA: Pre-2009 was L5 ,,,,,604
17965,11,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,645
17966,11,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,645
17967,11,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,645
17968,12,,,,,3435,62289 ,Further Education and Training Certificate: Road Traffic Law Enforcement ,145 ,NQF Level 4 ,FETC,,,,910
17969,13,,,,,3464,64389 ,Further Education and Training Certificate: Corrections Services ,130,NQF Level 4 ,FETC,,,,910
17970,13,,,,,3464,64389 ,Further Education and Training Certificate: Corrections Services ,130,NQF Level 4 ,FETC,,,,910
17971,13,,,,,3464,64389 ,Further Education and Training Certificate: Corrections Services ,130,NQF Level 4 ,FETC,,,,910
17972,13,,,,,3464,64389 ,Further Education and Training Certificate: Corrections Services ,130,NQF Level 4 ,FETC,,,,910
17973,13,,,,,3464,64389 ,Further Education and Training Certificate: Corrections Services ,130,NQF Level 4 ,FETC,,,,910
17974,14,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17975,15,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17976,16,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,781
17977,16,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,781
17978,17,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,785
17979,17,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,785
17980,17,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,910
17981,17,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17982,18,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,910
17983,18,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17984,19,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,910
17985,20,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17986,21,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17987,22,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,887
17988,22,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,887
17989,23,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,969
17990,23,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,969
17991,23,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,970
17992,23,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,970
17993,24,,,,,3345,50541,National Certificate: Locksmithing ,123 ,NQF Level 3 ,,,,,910
17994,24,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,1010
17995,24,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,1010
17996,25,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,1038
17997,25,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,1038
17998,26,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
17999,27,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,28
18000,27,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,28
18001,28,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,51
18002,28,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,51
18003,29,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18004,29,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,140
18005,29,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,140
18006,30,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18007,31,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,152
18008,31,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,152
18009,32,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18010,33,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18011,34,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,205
18012,34,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,205
18013,34,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,205
18014,35,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,243
18015,35,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,243
18016,35,,,,,3404,59989 ,National Certificate: Resolving of Crime ,120 ,Level TBA: Pre-2009 was L5 ,,,,,243
18017,36,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,910
18018,36,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,910
18019,36,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,910
18020,37,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18021,38,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,265
18022,38,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,265
18023,38,,,,,3912,78263 ,National Higher Certificate: Special Combat Capabilities ,123 ,Level TBA: Pre-2009 was L5 ,,,,,910
18024,39,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,274
18025,39,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,274
18026,40,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18027,41,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,294
18028,41,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,294
18029,41,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,294
18030,41,,,,,3328,50122 ,National Certificate: Policing ,130 ,Level TBA: Pre-2009 was L5 ,,,,,910
18031,41,,,,,3271,48920,National Certificate: Attorneys Practice ,136 ,NQF Level 7 ,,,,,302
18032,41,,,,,3308,49597 ,National Certificate: Paralegal Practice ,131 ,Level TBA: Pre-2009 was L5 ,,,,,302
18033,42,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18034,43,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18035,44,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18036,45,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,335
18037,45,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,335
18038,46,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,910
18039,47,,,,,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,137 ,NQF Level 4 ,FETC,,,,349
18040,47,,,,,3390,58577 ,National Certificate: General Security Practices ,124 ,NQF Level 3 ,,,,,349
18041,1,,,,,2133,17174,National Certificate: Tourism: Guiding,,,,,,,910
18042,1,,,,,2264,20155,National Certificate: Tourism: Guiding,,,,,,,464
18043,1,,,,,5030,TG/ADVSITEGD/4/0080,Adventure site guide,,,,,,,461
18044,1,,,,,5034,TGD/ASGMar/2/0042,Adventure Site Guide - Marine Guiding,,,,,,,910
18045,1,,,,,5035,TGD/ASGMar/4/0041,Adventure Site Guide - Marine Guiding,,,,,,,464
18046,1,,,,,5036,TGD/ASGMnt/2/0031,Adventure Site Guide - Mountaineering,,,,,,,463
18047,1,,,,,5037,TGD/ASGMnt/4/0038,Adventure Site Guide Mountaineering,,,,,,,463
18048,1,,,,,5038,TGD/ASGPad/4/0040,Adventure Site Guide - Pro Paddling,,,,,,,461
18049,2,,,,,2301,20613,National Diploma: Event Co-ordination,,,,,,,910
18050,3,,,,,2133,17174,National Certificate: Tourism: Guiding,,,,,,,475
18051,3,,,,,2134,17390,National Certificate: Tourism: Event Support,,,,,,,475
18052,3,,,,,2264,20155,National Certificate: Tourism: Guiding,,,,,,,475
18053,3,,,,,4523,HSP/AssChf/2/0022,Assistant Chef,,,,,,,475
18054,3,,,,,4524,HSP/AssHkr/2/0015,Assistant Housekeeper,,,,,,,475
18055,3,,,,,4525,HSP/BarAtt/2/0027,Bar Attendant,,,,,,,475
18056,3,,,,,4532,HSP/HOSRecep/4/0011,SP: Hospitality Reception,,,,,,,475
18057,3,,,,,4537,HSP/RmAttd/2/0012,Room Attendant,,,,,,,475
18058,3,,,,,4538,HSP/TblAtt/2/0025,Table Attendant,,,,,,,475
18059,3,,,,,5031,TG/CULTSITEGD/2/0039,Cultural site guide,,,,,,,475
18060,3,,,,,5041,TGD/NatSGd/2/0029,Nature Site Guide,,,,,,,475
18061,4,,,,,3262,48811,Further Education and Training Certificate: Music Industry: Sound Technology,,,FETC,,,,910
18062,5,,,,,5032,TG/CULTSITEGD/4/0031,Culture site Guide,,,,,,,910
18063,6,,,,,3246,48474,National Certificate: Electrical Engineering,,,,,,,575
18064,6,,,,,3248,48477,National Certificate in Electrical Engineering,,,,,,,575
18065,6,,,,,3419,61569,Further Education and Training Certificate: Power Plant Operations,,,FETC,,,,575
18066,7,,,,,108,,Culture site Guide,,,,,,,910
18067,8,,,,,1846,14111,National Certificate: Professional Cookery,,,,,,,910
18068,8,,,,,1848,14113,National Certificate: Food and Beverage Services,,,,,,,910
18069,9,,,,,5026,SRF/GenCng/5/0054,Generic Sports Coaching,,,,,,,607
18070,9,,,,,5027,SRF/LdsAdm/4/0053,Sport Recreation and Fitness Leadership and Administration,,,,,,,607
18071,10,,,,,3262,48811,Further Education and Training Certificate: Music Industry: Sound Technology,,,FETC,,,,910
18072,11,,,,,4523,HSP/AssChf/2/0022,Assistant Chef,,,,,,,910
18073,12,,,,,2533,21499,National Certificate in Coaching Science,,,,,,,767
18074,12,,,,,1848,14113,National Certificate: Food and Beverage Services,,,,,,,765
18075,12,,,,,2810,21890,National Diploma: Fitness,,,,,,,910
18076,12,,,,,2811,21891,National Diploma: Coaching Science,,,,,,,765
18077,12,,,,,2894,23374,National Certificate: Fitness,,,,,,,766
18078,12,,,,,3381,58009,Further Education and Training Certificate: Sport Administration,,,FETC,,,,910
18079,12,,,,,3405,60155,National Certificate: Water and Wastewater Reticulation Services,,,,,,,766
18080,12,,,,,3528,66809,Further Education and Training Certificate: Sport Technical Officiating,,,FETC,,,,766
18081,12,,,,,3646,73209,National Diploma: Club Professional Golfing,,,,,,,765
18082,12,,,,,4522,FIT/PERSTRAIN/5/0090,Personal Trainer,,,,,,,910
18083,12,,,,,5025,SPO/CLUBADM/4/0085,Sport Club Administration,,,,,,,766
18084,12,,,,,5028,SRF/sCngS/5/0057,Sport Coaching Skills,,,,,,,910
18085,12,,,,,5029,TG/ABLTMBUILDED/4/0036,ABL Teamleading leader,,,,,,,767
18086,13,,,,,1846,14111,National Certificate: Professional Cookery,,,,,,,808
18087,13,,,,,4520,CUST/ServProgr/4/0095,Customer Service Programme,,,,,,,807
18088,13,,,,,4521,CUST/ServProgr/5/0095,Customer Service Programme,,,,,,,807
18089,13,,,,,4523,HSP/AssChf/2/0022,Assistant Chef,,,,,,,807
18090,13,,,,,4525,HSP/BarAtt/2/0027,Bar Attendant,,,,,,,807
18091,13,,,,,4526,HSP/CkConF/2/0019,Cook - Convenience Foods,,,,,,,808
18092,13,,,,,4527,HSP/CkFstF/2/0020,Cook-Fast Foods,,,,,,,808
18093,13,,,,,4529,HSP/DSrvA/2/0024,Drink Service Assistant,,,,,,,807
18094,13,,,,,4530,HSP/FdSrvA/2/0023,Food Service Assistant,,,,,,,807
18095,13,,,,,4533,HSP/KchCln/2/0021,Kitchen Cleaner,,,,,,,807
18096,13,,,,,4538,HSP/TblAtt/2/0025,Table Attendant,,,,,,,808
18097,14,,,,,1848,14113,National Certificate: Food and Beverage Services,,,,,,,910
18098,15,,,,,1846,14111,National Certificate: Professional Cookery,,,,,,,910
18099,16,,,,,5032,TG/CULTSITEGD/4/0031,Culture site Guide,,,,,,,910
18100,17,,,,,4523,HSP/AssChf/2/0022,Assistant Chef,,,,,,,906
18101,17,,,,,4525,HSP/BarAtt/2/0027,Bar Attendant,,,,,,,906
18102,17,,,,,4528,HSP/Cleanr/2/0014,Cleaner,,,,,,,910
18103,17,,,,,4534,HSP/LndAss/2/0013,Laundry Assistant,,,,,,,910
18104,17,,,,,4537,HSP/RmAttd/2/0012,Room Attendant,,,,,,,906
18105,17,,,,,4538,HSP/TblAtt/2/0025,Table Attendant,,,,,,,906
18106,18,,,,,5031,TG/CULTSITEGD/2/0039,Cultural site guide,,,,,,,910
18107,18,,,,,5033,TG/NATSITEGD/2/0040,Nature site guide L2,,,,,,,910
18108,19,,,,,2133,17174,National Certificate: Tourism: Guiding,,,,,,,997
18109,19,,,,,2264,20155,National Certificate: Tourism: Guiding,,,,,,,997
18110,19,,,,,5032,TG/CULTSITEGD/4/0031,Culture site Guide,,,,,,,996
18111,19,,,,,5039,TGD/CulSGd/2/0028,Cultural Site Guide,,,,,,,996
18112,19,,,,,5040,TGD/CulSGd/4/0035,Cultural Site Guide,,,,,,,996
18113,20,,,,,2264,20155,National Certificate: Tourism: Guiding,,,,,,,910
18114,20,,,,,3559,71549,Further Education and Training Certificate:   Tourist Guiding,,,FETC,,,,910
18115,21,,,,,3254,48669,National Certificate: Live Event Technical Production,,,,,,,14
18116,21,,,,,3264,48818,Further Education and Training Certificate: Arts and Culture Administration,,,FETC,,,,14
18117,22,,,,,1845,14110,National Certificate: Accommodation Services,,,,,,,29
18118,22,,,,,1846,14111,National Certificate: Professional Cookery,,,,,,,30
18119,22,,,,,1848,14113,National Certificate: Food and Beverage Services,,,,,,,30
18120,22,,,,,1849,14116,National Certificate: Hospitality Reception,,,,,,,32
18121,22,,,,,4523,HSP/AssChf/2/0022,Assistant Chef,,,,,,,910
18122,22,,,,,4524,HSP/AssHkr/2/0015,Assistant Housekeeper,,,,,,,910
18123,22,,,,,4525,HSP/BarAtt/2/0027,Bar Attendant,,,,,,,29
18124,22,,,,,4526,HSP/CkConF/2/0019,Cook - Convenience Foods,,,,,,,32
18125,22,,,,,4528,HSP/Cleanr/2/0014,Cleaner,,,,,,,33
18126,22,,,,,4529,HSP/DSrvA/2/0024,Drink Service Assistant,,,,,,,33
18127,22,,,,,4530,HSP/FdSrvA/2/0023,Food Service Assistant,,,,,,,910
18128,22,,,,,4531,HSP/FoHPrt/2/0016,Front of House - Porter,,,,,,,29
18129,22,,,,,4532,HSP/HOSRecep/4/0011,SP: Hospitality Reception,,,,,,,910
18130,22,,,,,4533,HSP/KchCln/2/0021,Kitchen Cleaner,,,,,,,29
18131,22,,,,,4534,HSP/LndAss/2/0013,Laundry Assistant,,,,,,,29
18132,22,,,,,4535,HSP/PrtCon/2/0018,Front of House - Porter / Concierge,,,,,,,32
18133,22,,,,,4536,HSP/Recept/2/0017,Front of House - Receptionist,,,,,,,30
18134,22,,,,,4537,HSP/RmAttd/2/0012,Room Attendant,,,,,,,29
18135,22,,,,,4538,HSP/TblAtt/2/0025,Table Attendant,,,,,,,910
18136,23,,,,,3446,63669,FETC: Fitness,,,FETC,Fitness,,,910
18137,24,,,,,3246,48474,National Certificate: Electrical Engineering,,,,,,,910
18138,25,,,,,1845,14110,National Certificate: Accommodation Services,,,,,,,313
18139,25,,,,,1846,14111,National Certificate: Professional Cookery,,,,,,,910
18140,25,,,,,1848,14113,National Certificate: Food and Beverage Services,,,,,,,910
18141,25,,,,,1849,14116,National Certificate: Hospitality Reception,,,,,,,313
18142,25,,,,,2264,20155,National Certificate: Tourism: Guiding,,,,,,,312
18143,25,,,,,3402,59790,Further Education and Training Certificate: Hospitality Reception,,,FETC,,,,312
18144,26,,,,,2264,20155,National Certificate: Tourism: Guiding,,,,,,,314
18145,26,,,,,5032,TG/CULTSITEGD/4/0031,Culture site Guide,,,,,,,314
18146,26,,,,,5040,TGD/CulSGd/4/0035,Cultural Site Guide,,,,,,,314
18147,27,,,,,1846,14111,National Certificate: Professional Cookery,,,,,,,378
18148,27,,,,,4523,HSP/AssChf/2/0022,Assistant Chef,,,,,,,378
18149,27,,,,,4527,HSP/CkFstF/2/0020,Cook-Fast Foods,,,,,,,910
18150,27,,,,,4533,HSP/KchCln/2/0021,Kitchen Cleaner,,,,,,,910
18761,1,,,,,367,,"National Certificate in Ladies Hairdressing Levels 2, 3 and 4",,NQF2-4,Clarify,Ladies Hairdressing,,Services,626
18762,2,,,,,367,,"National Certificate in Ladies Hairdressing Levels 2, 3 and 4",,NQF2-4,Clarify,Ladies Hairdressing,,Services,626
18763,3,,,,,396,,"National Certificate:Jewellery Manufacture Levels 2, 3 and 4",,NQF2-4,Clarify,Jewellery Manufacture,,Art & Design,623
18764,4,,,,,330,,"National Certificate (Vocational):Engineering & Related Design – Levels 2, 3 & 4",,NCV2-4,NCV,Engineering & Related Design –,,Engineering,371
18765,5,,,,,330,,"National Certificate (Vocational):Engineering & Related Design – Levels 2, 3 & 4",,NCV2-4,NCV,Engineering & Related Design –,,Engineering,370
18766,6,,,,,330,,"National Certificate (Vocational):Engineering & Related Design – Levels 2, 3 & 4",,NCV2-4,NCV,Engineering & Related Design –,,Engineering,367
18767,7,,,,,330,,"National Certificate (Vocational):Engineering & Related Design – Levels 2, 3 & 4",,NCV2-4,NCV,Engineering & Related Design –,,Engineering,369
18768,8,,,,,97,,Certificate in General Travel NQF Level 5,,NQF Level 5,NQF,General Travel,,Tourism & Hospitality,623
18769,9,,,,,254,,Higher Certificate in Early Childhood Development Level 5,,NQF Level 5,NQF: Higher Certificate,Early Childhood Development,,Education,624
18770,10,,,,,254,,Higher Certificate in Early Childhood Development Level 5,,NQF Level 5,NQF: Higher Certificate,Early Childhood Development,,Education,371
18771,11,,,,,254,,Higher Certificate in Early Childhood Development Level 5,,NQF Level 5,NQF: Higher Certificate,Early Childhood Development,,Education,370
18772,12,,,,,254,,Higher Certificate in Early Childhood Development Level 5,,NQF Level 5,NQF: Higher Certificate,Early Childhood Development,,Education,372
18773,13,,,,,254,,Higher Certificate in Early Childhood Development Level 5,,NQF Level 5,NQF: Higher Certificate,Early Childhood Development,,Education,367
